country,country_name,region,quarter,year,quarter_num,unemp,cpi,ipi,cci,gdp_growth,period,cpi_yoy,ipi_yoy,cpi_qoq,high_inflation,high_unemp,trend,is_turkiye,group
ITA,Italy,Europe,2019Q1,2019,1,10.366666666666667,102.56666666666666,107.0278,-11.1,0.694884035,Normal,0.9514435695538115,-1.1445473211435186,0.13016596160102534,0,1,57,0,Other OECD
ITA,Italy,Europe,2019Q2,2019,2,10.0,103.03333333333336,106.60293333333334,-12.633333333333333,0.812388609,Normal,0.8482871125611746,-1.4725110324336765,0.45498862528439155,0,1,58,0,Other OECD
ITA,Italy,Europe,2019Q3,2019,3,9.6,103.16666666666669,106.2843,-12.766666666666666,0.354969863,Normal,0.3566796368352998,-1.4121266464658833,0.12940795858944476,0,1,59,0,Other OECD
ITA,Italy,Europe,2019Q4,2019,4,9.666666666666666,102.73333333333332,104.6911,-13.2,-0.186852101,Normal,0.29287341360233476,-2.2802284988892363,-0.42003231017774256,0,1,60,0,Other OECD
ITA,Italy,Europe,2020Q1,2020,1,8.9,102.86666666666667,93.99895333333332,-15.166666666666666,-6.082997799,COVID-19 2020,0.29249268768281045,-12.173329421577083,0.12978585334200154,0,1,61,0,Other OECD
ITA,Italy,Europe,2020Q2,2020,2,8.6,102.9,77.07558333333333,-18.35,-18.134313814,COVID-19 2020,-0.12940795858947807,-27.698440443164795,0.03240440699934233,0,1,62,0,Other OECD
ITA,Italy,Europe,2020Q3,2020,3,10.133333333333333,102.66666666666669,102.03574666666668,-14.6,-6.021028873,COVID-19 2020,-0.4846526655896577,-3.9973479933850253,-0.22675736961449422,0,1,63,0,Other OECD
ITA,Italy,Europe,2020Q4,2020,4,9.733333333333333,102.5,102.3544,-16.466666666666665,-5.515019847,COVID-19 2020,-0.2271252433484583,-2.231994887817601,-0.16233766233768598,0,1,64,0,Other OECD
ITA,Italy,Europe,2021Q1,2021,1,10.166666666666666,103.46666666666664,103.69976666666666,-12.7,1.845337094,Recovery 2021-22,0.5832793259882951,10.320129096472929,0.9430894308942728,0,1,65,0,Other OECD
ITA,Italy,Europe,2021Q2,2021,2,9.9,104.13333333333333,105.15136666666666,-5.933333333333334,19.318590163,Recovery 2021-22,1.1985746679624043,36.426300157745594,0.6443298969072364,0,1,66,0,Other OECD
ITA,Italy,Europe,2021Q3,2021,3,9.1,104.9,106.81536666666666,-3.6,6.963281259,Recovery 2021-22,2.1753246753246636,4.684260326544365,0.7362355953905331,0,1,67,0,Other OECD
ITA,Italy,Europe,2021Q4,2021,4,9.033333333333331,106.13333333333333,107.0986,-5.066666666666666,8.397950607,Recovery 2021-22,3.5447154471544673,4.6350718679412095,1.1757229107085987,0,1,68,0,Other OECD
ITA,Italy,Europe,2022Q1,2022,1,8.4,109.33333333333331,105.43463333333334,-15.3,7.391138369,Recovery 2021-22,5.670103092783507,1.6729706559931223,3.015075376884413,1,1,69,0,Other OECD
ITA,Italy,Europe,2022Q2,2022,2,8.133333333333333,111.33333333333331,107.66506666666668,-22.73333333333333,6.401984207,Recovery 2021-22,6.914212548015364,2.3905538079866506,1.8292682926829285,0,1,70,0,Other OECD
ITA,Italy,Europe,2022Q3,2022,3,8.033333333333333,113.7,107.0278,-26.266666666666666,4.102031294,Recovery 2021-22,8.388941849380348,0.19887900024373462,2.1257485029940293,0,1,71,0,Other OECD
ITA,Italy,Europe,2022Q4,2022,4,7.866666666666667,118.6,106.1781,-20.466666666666665,2.193947227,Recovery 2021-22,11.746231155778908,-0.8594883593249669,4.309586631486351,1,1,72,0,Other OECD
ITA,Italy,Europe,2023Q1,2023,1,7.866666666666667,119.06666666666666,106.0011,-16.566666666666666,2.060576306,Normal,8.902439024390251,0.5372681146201375,0.3934794828555299,0,1,73,0,Other OECD
ITA,Italy,Europe,2023Q2,2023,2,7.7,119.56666666666666,104.86813333333332,-15.4,0.523085542,Normal,7.395209580838347,-2.5978095030514625,0.41993281075027866,0,1,74,0,Other OECD
ITA,Italy,Europe,2023Q3,2023,3,7.7,120.03333333333336,104.44326666666666,-16.46666666666667,0.460399198,Normal,5.570214013485808,-2.4148243104439637,0.39029829941457095,0,1,75,0,Other OECD
ITA,Italy,Europe,2023Q4,2023,4,7.466666666666666,119.76666666666668,103.8414,-18.1,1.050718496,Normal,0.9836987071388581,-2.200736310030038,-0.22216051096918266,0,1,76,0,Other OECD
ITA,Italy,Europe,2024Q1,2024,1,7.1000000000000005,120.16666666666669,102.1774,-16.400000000000002,0.553534557,Normal,0.9238521836506308,-3.607226717458578,0.33398274422489216,0,1,77,0,Other OECD
ITA,Italy,Europe,2024Q2,2024,2,6.666666666666667,120.53333333333336,100.9382,-18.03333333333333,0.737654856,Normal,0.808475048787316,-3.747500034964535,0.30513176144244536,0,1,78,0,Other OECD
ITA,Italy,Europe,2024Q3,2024,3,6.266666666666667,121.26666666666668,99.55744,-15.766666666666666,0.637906203,Normal,1.0274923632324295,-4.677971900534194,0.6084070796460006,0,0,79,0,Other OECD
ITA,Italy,Europe,2024Q4,2024,4,6.2,121.16666666666669,98.77854333333332,-14.933333333333332,0.416944419,Normal,1.1689396047871004,-4.875566649396745,-0.08246289169873133,0,0,80,0,Other OECD
ITA,Italy,Europe,2025Q1,2025,1,6.366666666666667,122.16666666666669,99.27419333333334,-15.166666666666666,0.644470047,Normal,1.664355062413314,-2.8413393437948686,0.8253094910591452,0,0,81,0,Other OECD
ITA,Italy,Europe,2025Q2,2025,2,6.266666666666667,122.6,99.34501666666668,-17.366666666666664,0.438955664,Normal,1.7146017699114724,-1.578375018905942,0.3547066848567315,0,0,82,0,Other OECD
ITA,Italy,Europe,2025Q3,2025,3,5.966666666666666,123.2,99.80526666666668,-16.466666666666665,0.682157648,Normal,1.5942825728422205,0.24892832385674524,0.4893964110930016,0,0,83,0,Other OECD
ITA,Italy,Europe,2025Q4,2025,4,5.666666666666667,122.56666666666666,99.73446333333334,-16.166666666666668,0.888334373,Normal,1.1554332874827766,0.9677405312348286,-0.5140692640692723,0,0,84,0,Other OECD
JPN,Japan,Asia-Pacific,2006Q1,2006,1,4.2,96.78459,111.09853333333336,49.26666666666667,2.237184737,Normal,-0.14005661006805115,2.3379918767187258,-0.10508182779007669,0,0,5,0,Other OECD
JPN,Japan,Asia-Pacific,2006Q2,2006,2,4.133333333333333,97.22576,113.05653333333332,48.333333333333336,1.544160059,Normal,0.174830200396503,3.7949449901749865,0.4558266972045866,0,0,6,0,Other OECD
JPN,Japan,Asia-Pacific,2006Q3,2006,3,4.1,97.49724,114.18056666666666,47.3,0.622565057,Normal,0.6304703240083365,5.317696353622692,0.27922641077839927,0,0,7,0,Other OECD
JPN,Japan,Asia-Pacific,2006Q4,2006,4,4.033333333333333,97.22575666666668,115.59466666666668,48.13333333333333,1.689770474,Normal,0.3502624379342123,5.249228804413142,-0.2784523267872263,0,0,8,0,Other OECD
JPN,Japan,Asia-Pacific,2007Q1,2007,1,4.0,96.68278333333336,115.05076666666666,48.23333333333333,2.341462357,Normal,-0.10518892177632244,3.5574126991175126,-0.5584665544901668,0,0,9,0,Other OECD
JPN,Japan,Asia-Pacific,2007Q2,2007,2,3.766666666666667,97.15788666666668,115.81223333333334,45.86666666666667,2.216757998,Normal,-0.06981003114123752,2.4374531207985717,0.4914042779419203,0,0,10,0,Other OECD
JPN,Japan,Asia-Pacific,2007Q3,2007,3,3.733333333333333,97.3615,117.734,43.833333333333336,1.559200431,Normal,-0.13922445394352057,3.1121174443870636,0.20956953708954895,0,0,11,0,Other OECD
JPN,Japan,Asia-Pacific,2007Q4,2007,4,3.8333333333333335,97.70085666666668,118.7855,40.73333333333333,0.781908714,Normal,0.4886565209555105,2.7603637999446207,0.34855324400986376,0,0,12,0,Other OECD
JPN,Japan,Asia-Pacific,2008Q1,2008,1,3.9,97.63298666666668,119.39733333333334,37.63333333333333,0.272163716,GFC 2008-09,0.9828051081828049,3.777955412726497,-0.0694671493327359,0,0,13,0,Other OECD
JPN,Japan,Asia-Pacific,2008Q2,2008,2,3.966666666666667,98.44744,117.35403333333332,33.2,-0.363298399,GFC 2008-09,1.3272760221283653,1.3312928657220002,0.8341989333113142,0,0,14,0,Other OECD
JPN,Japan,Asia-Pacific,2008Q3,2008,3,4.0,99.46551333333332,112.85873333333332,30.33333333333333,-0.821165203,GFC 2008-09,2.1610321670612276,-4.140916529351479,1.0341288034847018,0,0,15,0,Other OECD
JPN,Japan,Asia-Pacific,2008Q4,2008,4,4.066666666666666,98.71893,101.92705666666666,28.53333333333333,-3.721381675,GFC 2008-09,1.0420311224155876,-14.19234109662656,-0.7505951644077191,0,0,16,0,Other OECD
JPN,Japan,Asia-Pacific,2009Q1,2009,1,4.566666666666666,97.53118333333332,80.98313999999999,28.2,-8.184210498,GFC 2008-09,-0.10427145251731273,-32.1734097913968,-1.2031599883291721,0,0,17,0,Other OECD
JPN,Japan,Asia-Pacific,2009Q2,2009,2,5.1000000000000005,97.53118,85.30814,34.5,-6.708057731,GFC 2008-09,-0.9307098285135651,-27.307023391611875,-3.4177103147570165e-06,0,0,18,0,Other OECD
JPN,Japan,Asia-Pacific,2009Q3,2009,3,5.433333333333334,97.22576,90.48452333333334,39.266666666666666,-6.272232482,GFC 2008-09,-2.251788844468494,-19.824969977216334,-0.3131511379232954,0,0,19,0,Other OECD
JPN,Japan,Asia-Pacific,2009Q4,2009,4,5.2,96.71672,96.95499666666667,39.76666666666667,-2.451828121,GFC 2008-09,-2.0281925665118217,-4.878057075914766,-0.5235649482194793,0,0,20,0,Other OECD
JPN,Japan,Asia-Pacific,2010Q1,2010,1,5.033333333333333,96.68278333333332,101.00753333333334,40.73333333333333,3.340455968,Normal,-0.8698756346474434,24.726620051202453,-0.035088727850440815,0,0,21,0,Other OECD
JPN,Japan,Asia-Pacific,2010Q2,2010,2,5.133333333333333,96.75065666666666,101.99513333333334,42.06666666666666,3.606586454,Normal,-0.8002808264324757,19.56084534645035,0.07020208872072775,0,0,22,0,Other OECD
JPN,Japan,Asia-Pacific,2010Q3,2010,3,5.066666666666666,96.24162333333334,103.28923333333334,41.56666666666667,6.081593098,Normal,-1.0122180239749756,14.151270878478407,-0.5261290733013624,0,0,23,0,Other OECD
JPN,Japan,Asia-Pacific,2010Q4,2010,4,5.0,96.44523666666667,102.84653333333334,41.2,3.509046773,Normal,-0.28069948332958283,6.07656837627657,0.2115647328891468,0,0,24,0,Other OECD
JPN,Japan,Asia-Pacific,2011Q1,2011,1,4.733333333333333,96.17375,98.93018,40.46666666666667,0.773637945,Normal,-0.5264984269001904,-2.0566320795874837,-0.28149307944049795,0,0,25,0,Other OECD
JPN,Japan,Asia-Pacific,2011Q2,2011,2,4.666666666666667,96.37736333333334,94.91169333333336,34.2,-1.232227129,Normal,-0.3858302839425898,-6.9448803766454015,0.21171404186000053,0,0,26,0,Other OECD
JPN,Japan,Asia-Pacific,2011Q3,2011,3,4.466666666666667,96.37736333333334,101.72273333333334,37.3,-0.582066325,Normal,0.14104084625616853,-1.516614994076504,0.0,0,0,27,0,Other OECD
JPN,Japan,Asia-Pacific,2011Q4,2011,4,4.466666666666667,96.13981666666666,102.64223333333332,38.833333333333336,0.31419183,Normal,-0.3166771222259501,-0.19864548991443964,-0.24647558145484139,0,0,28,0,Other OECD
JPN,Japan,Asia-Pacific,2012Q1,2012,1,4.5,96.47917333333334,103.52766666666666,39.9,3.320826667,Normal,0.3175745287392173,4.647203377843523,0.3529824358239342,0,0,29,0,Other OECD
JPN,Japan,Asia-Pacific,2012Q2,2012,2,4.4,96.54704,101.31406666666668,40.0,3.022384254,Normal,0.1760544808429909,6.745610691875381,0.07034333351114697,0,0,30,0,Other OECD
JPN,Japan,Asia-Pacific,2012Q3,2012,3,4.233333333333333,95.97013666666668,97.94259666666666,40.1,0.216774317,Normal,-0.42253352092462837,-3.716117865491897,-0.597536012842359,0,0,31,0,Other OECD
JPN,Japan,Asia-Pacific,2012Q4,2012,4,4.166666666666667,95.90226666666666,96.13768,40.0,0.126784374,Normal,-0.24708805179400883,-6.337112046470783,-0.07071991596275806,0,0,32,0,Other OECD
JPN,Japan,Asia-Pacific,2013Q1,2013,1,4.2,95.83439666666668,96.30908333333332,44.06666666666666,-0.113972417,Normal,-0.6683065830580537,-6.972612795935396,-0.0707699644221016,0,0,33,0,Other OECD
JPN,Japan,Asia-Pacific,2013Q2,2013,2,4.033333333333333,96.27555666666666,98.37594333333334,44.56666666666666,1.855601337,Normal,-0.2811928085349247,-2.9000152002584767,0.46033576183970304,0,0,34,0,Other OECD
JPN,Japan,Asia-Pacific,2013Q3,2013,3,3.933333333333333,96.81853,100.20944,43.9,3.23095948,Normal,0.8840180526990871,2.3144611338498766,0.563978388837838,0,0,35,0,Other OECD
JPN,Japan,Asia-Pacific,2013Q4,2013,4,3.8666666666666663,97.25969,101.60956666666668,42.06666666666667,3.14209576,Normal,1.415423618767453,5.691719070677248,0.4556565773101706,0,0,36,0,Other OECD
JPN,Japan,Asia-Pacific,2014Q1,2014,1,3.6666666666666665,97.29362333333334,103.57643333333333,38.7,2.906391492,Normal,1.5226544095041206,7.545861458204461,0.034889411361826994,0,0,37,0,Other OECD
JPN,Japan,Asia-Pacific,2014Q2,2014,2,3.633333333333333,99.70306666666666,100.54282666666666,38.9,0.3955024,Normal,3.560104058257507,2.2026557102391653,2.47646582662302,0,0,38,0,Other OECD
JPN,Japan,Asia-Pacific,2014Q3,2014,3,3.5666666666666664,100.07638,100.04276,40.8,-0.353473363,Normal,3.3649033919436855,-0.16633163502360881,0.37442512634182634,0,0,39,0,Other OECD
JPN,Japan,Asia-Pacific,2014Q4,2014,4,3.466666666666667,99.77093666666669,100.24280666666664,38.833333333333336,0.363532091,Normal,2.5820015123086293,-1.3451095648146394,-0.3052102137720336,0,0,40,0,Other OECD
JPN,Japan,Asia-Pacific,2015Q1,2015,1,3.5,99.53338666666666,100.67615666666666,40.36666666666667,0.923777586,Normal,2.302065907916462,-2.8001318189176283,-0.23809538923512674,0,0,41,0,Other OECD
JPN,Japan,Asia-Pacific,2015Q2,2015,2,3.3666666666666667,100.28000000000002,99.80942,41.63333333333333,2.459144541,Normal,0.5786515426473349,-0.7294470336488001,0.7501134627657446,0,0,42,0,Other OECD
JPN,Japan,Asia-Pacific,2015Q3,2015,3,3.3666666666666667,100.1782,99.84276666666666,41.16666666666666,2.410103405,Normal,0.10174228923949258,-0.1999078527355036,-0.10151575588354111,0,0,43,0,Other OECD
JPN,Japan,Asia-Pacific,2015Q4,2015,4,3.266666666666667,100.00849333333332,99.70940333333331,42.1,1.624912092,Normal,0.2381020712076687,-0.5321113315462478,-0.16940478733564746,0,0,44,0,Other OECD
JPN,Japan,Asia-Pacific,2016Q1,2016,1,3.233333333333333,99.56732333333332,99.67605333333334,41.1,0.883487694,Normal,0.03409576203843301,-0.9933864843933216,-0.44113253314351786,0,0,45,0,Other OECD
JPN,Japan,Asia-Pacific,2016Q2,2016,2,3.1666666666666665,99.90667666666666,99.00933666666668,41.333333333333336,0.478244519,Normal,-0.372280946682646,-0.8016110436603219,0.34082801663477547,0,0,46,0,Other OECD
JPN,Japan,Asia-Pacific,2016Q3,2016,3,3.033333333333333,99.70306666666666,100.37613666666668,42.3,0.556480569,Normal,-0.4742881518467579,0.5342099561210345,-0.20380019313357423,0,0,47,0,Other OECD
JPN,Japan,Asia-Pacific,2016Q4,2016,4,3.0,100.31393333333334,101.70956666666666,41.96666666666667,0.76516658,Normal,0.3054140601658428,2.0059926811984985,0.6126859354376402,0,0,48,0,Other OECD
JPN,Japan,Asia-Pacific,2017Q1,2017,1,2.9,99.90667666666666,101.3429,43.13333333333333,0.624451279,Normal,0.34082801663477547,1.6722639098605274,-0.4059821533599073,0,0,49,0,Other OECD
JPN,Japan,Asia-Pacific,2017Q2,2017,2,2.8666666666666667,100.31393333333334,103.24303333333334,43.5,1.296020309,Normal,0.40763708718434266,4.276058005438599,0.40763708718434266,0,0,50,0,Other OECD
JPN,Japan,Asia-Pacific,2017Q3,2017,3,2.7999999999999994,100.31393333333334,103.14306666666666,43.96666666666667,2.217467031,Normal,0.6126859354376402,2.756561561228943,0.0,0,0,51,0,Other OECD
JPN,Japan,Asia-Pacific,2017Q4,2017,4,2.7000000000000006,100.8908,104.44316666666668,44.46666666666667,2.361665631,Normal,0.5750613573787255,2.6876527838908926,0.5750613573787255,0,0,52,0,Other OECD
JPN,Japan,Asia-Pacific,2018Q1,2018,1,2.466666666666667,101.1962,103.8545,44.16666666666666,1.464294813,Normal,1.2907278836186142,2.478318658731893,0.3027035170699577,0,0,53,0,Other OECD
JPN,Japan,Asia-Pacific,2018Q2,2018,2,2.3666666666666667,100.9926,104.15703333333332,43.86666666666667,1.777572922,Normal,0.6765427733867346,0.8852897580498231,-0.2011933254410847,0,0,54,0,Other OECD
JPN,Japan,Asia-Pacific,2018Q3,2018,3,2.433333333333333,101.4338,103.06793333333331,43.66666666666666,0.138502602,Normal,1.116362034120888,-0.07284380401074708,0.43686369100310873,0,0,55,0,Other OECD
JPN,Japan,Asia-Pacific,2018Q4,2018,4,2.466666666666667,101.77316666666668,105.00406666666667,42.66666666666666,0.052756956,Normal,0.8745759441561418,0.5370384850452936,0.33456960763245114,0,0,56,0,Other OECD
JPN,Japan,Asia-Pacific,2019Q1,2019,1,2.466666666666667,101.5017,102.97716666666668,41.0,0.336596446,Normal,0.30188880610140245,-0.8447716115655313,-0.26673697552892506,0,0,57,0,Other OECD
JPN,Japan,Asia-Pacific,2019Q2,2019,2,2.333333333333333,101.73923333333336,102.9772,39.56666666666666,0.100400746,Normal,0.7392950902673778,-1.132744756235049,0.23401906897457803,0,0,58,0,Other OECD
JPN,Japan,Asia-Pacific,2019Q3,2019,3,2.333333333333333,101.77316666666668,101.91836666666669,37.13333333333333,0.639460211,Normal,0.33456960763245114,-1.1153485177089917,0.03335324261992678,0,0,59,0,Other OECD
JPN,Japan,Asia-Pacific,2019Q4,2019,4,2.3000000000000003,102.28216666666668,98.22765,37.9,-2.324094426,Normal,0.5001318291167234,-6.453480214417107,0.5001318291167234,0,0,60,0,Other OECD
JPN,Japan,Asia-Pacific,2020Q1,2020,1,2.433333333333333,102.18036666666669,96.98732666666668,36.0,-2.070300044,COVID-19 2020,0.6686259113558579,-5.816668096325561,-0.09952859165739403,0,0,61,0,Other OECD
JPN,Japan,Asia-Pacific,2020Q2,2020,2,2.733333333333333,101.87496666666668,82.31519666666667,24.83333333333333,-9.501112208,COVID-19 2020,0.13341297047975154,-20.06463890388681,-0.29888324926087284,0,0,62,0,Other OECD
JPN,Japan,Asia-Pacific,2020Q3,2020,3,2.966666666666667,101.8071,88.2143,30.7,-5.040779319,COVID-19 2020,0.03334212194110453,-13.44612076789563,-0.06661760870924072,0,0,63,0,Other OECD
JPN,Japan,Asia-Pacific,2020Q4,2020,4,3.0666666666666664,101.33196666666667,94.26466333333332,32.76666666666667,-0.594544325,COVID-19 2020,-0.9289987013050616,-4.034491985369371,-0.4666996047754335,0,0,64,0,Other OECD
JPN,Japan,Asia-Pacific,2021Q1,2021,1,2.8666666666666667,101.63743333333332,96.65455666666666,33.13333333333333,0.092151169,Recovery 2021-22,-0.5313479986860159,-0.34310668356052343,0.30145143404891606,0,0,65,0,Other OECD
JPN,Japan,Asia-Pacific,2021Q2,2021,2,2.9,101.12833333333332,97.47135666666668,35.63333333333333,8.667768721,Recovery 2021-22,-0.7328918553429653,18.412347432485056,-0.5008981271008128,0,0,66,0,Other OECD
KOR,South Korea,Asia-Pacific,2006Q1,2006,1,3.533333333333333,79.56877,71.17261,1.8666666666666665,6.15155204,Normal,2.080470726066297,10.026770601591096,0.9964109354516637,0,0,5,0,Other OECD
KOR,South Korea,Asia-Pacific,2006Q2,2006,2,3.466666666666667,80.06599,70.56926666666668,-2.766666666666667,4.949892737,Normal,2.2385711677131104,10.556844438516766,0.6248934098139314,0,0,6,0,Other OECD
KOR,South Korea,Asia-Pacific,2006Q3,2006,3,3.5,80.71887333333333,70.37560666666667,-4.166666666666667,5.119029135,Normal,2.5239031025513947,8.493649893791488,0.8154315375771048,0,0,7,0,Other OECD
KOR,South Korea,Asia-Pacific,2006Q4,2006,4,3.5,80.45779666666667,74.54683333333334,-3.9333333333333336,4.789660221,Normal,2.1248499267700227,8.735198634074258,-0.323439433536854,0,0,8,0,Other OECD
KOR,South Korea,Asia-Pacific,2007Q1,2007,1,3.266666666666667,81.16339,74.06905666666667,-4.6000000000000005,4.978463782,Normal,2.004077730496534,4.069608613013709,0.876973223933275,0,0,9,0,Other OECD
KOR,South Korea,Asia-Pacific,2007Q2,2007,2,3.266666666666667,82.02640333333333,74.99233333333333,-0.5333333333333333,5.990599421,Normal,2.4484969627345254,6.267695380141869,1.0633037054432082,0,0,10,0,Other OECD
KOR,South Korea,Asia-Pacific,2007Q3,2007,3,3.233333333333333,82.57598666666667,76.96231,4.666666666666667,5.590786867,Normal,2.3007176099501203,9.359355670681735,0.6700078401584486,0,0,11,0,Other OECD
KOR,South Korea,Asia-Pacific,2007Q4,2007,4,3.2,83.17685666666667,81.27754333333333,5.0,6.78312512,Normal,3.379486031993828,9.028834222781645,0.727657063821141,0,0,12,0,Other OECD
KOR,South Korea,Asia-Pacific,2008Q1,2008,1,3.0,84.24895666666667,82.99817333333333,0.7999999999999999,5.714228023,GFC 2008-09,3.8016729792418325,12.055124053827782,1.2889402689217677,0,0,13,0,Other OECD
KOR,South Korea,Asia-Pacific,2008Q2,2008,2,3.1333333333333333,86.00064333333334,82.59772333333332,-8.200000000000001,4.332854149,GFC 2008-09,4.8450740718811725,10.141556692461883,2.0791790616437655,0,0,14,0,Other OECD
KOR,South Korea,Asia-Pacific,2008Q3,2008,3,3.2,87.15145,80.47947666666666,-14.533333333333331,3.796245888,GFC 2008-09,5.540912701174294,4.5699858367903134,1.3381372767250044,0,0,15,0,Other OECD
KOR,South Korea,Asia-Pacific,2008Q4,2008,4,3.3666666666666667,86.91602,71.43969333333332,-27.166666666666668,-1.642399028,GFC 2008-09,4.495437172287153,-12.104019876256933,-0.27013893629995733,0,0,16,0,Other OECD
KOR,South Korea,Asia-Pacific,2009Q1,2009,1,3.3666666666666667,87.54396000000001,69.38423,-25.133333333333336,-2.120988374,GFC 2008-09,3.911031618314409,-16.402702356662303,0.7224675036892059,0,0,17,0,Other OECD
KOR,South Korea,Asia-Pacific,2009Q2,2009,2,3.8333333333333335,88.37921666666666,77.26522333333334,2.1,-1.157580852,GFC 2008-09,2.7657622561195527,-6.455989081539237,0.9540997079257707,0,0,18,0,Other OECD
KOR,South Korea,Asia-Pacific,2009Q3,2009,3,3.766666666666667,88.87713666666667,82.90453333333333,15.366666666666667,1.186166157,GFC 2008-09,1.980100923928041,3.0132609792069998,0.5633903747732649,0,0,19,0,Other OECD
KOR,South Korea,Asia-Pacific,2009Q4,2009,4,3.633333333333333,89.00785333333333,85.04512666666666,19.2,5.486261775,GFC 2008-09,2.406729315646672,19.0446412890537,0.1470756952453467,0,0,20,0,Other OECD
KOR,South Korea,Asia-Pacific,2010Q1,2010,1,4.1000000000000005,90.15655333333332,88.91840666666667,15.366666666666667,7.673794861,Normal,2.9843216291944197,28.153626071322925,1.290560278651065,0,0,21,0,Other OECD
KOR,South Korea,Asia-Pacific,2010Q2,2010,2,3.466666666666667,90.73283333333332,92.01809666666666,14.766666666666666,7.954098487,Normal,2.663088399553959,19.09380792143356,0.6391992358773191,0,0,22,0,Other OECD
KOR,South Korea,Asia-Pacific,2010Q3,2010,3,3.6666666666666665,91.4314,92.71684666666664,13.933333333333332,5.82343081,Normal,2.873926218970224,11.835677662982613,0.7699160722781428,0,0,23,0,Other OECD
KOR,South Korea,Asia-Pacific,2010Q4,2010,4,3.5666666666666664,91.88680333333332,94.45166666666668,13.8,6.536815544,Normal,3.234489870481827,11.060645528660151,0.4980819864218722,0,0,24,0,Other OECD
KOR,South Korea,Asia-Pacific,2011Q1,2011,1,3.633333333333333,93.61706,97.69146,7.166666666666667,5.091750305,Normal,3.838330702231074,9.866408612360056,1.8830306462941149,0,0,25,0,Other OECD
KOR,South Korea,Asia-Pacific,2011Q2,2011,2,3.3666666666666667,94.34584666666667,97.34137666666668,2.6666666666666665,3.869684747,Normal,3.9820351691872258,5.785035979698061,0.7784763446605503,0,0,26,0,Other OECD
KOR,South Korea,Asia-Pacific,2011Q3,2011,3,3.3000000000000003,95.37788666666668,97.57831,-0.7333333333333333,3.299799026,Normal,4.316336255013797,5.243344125810467,1.0938902309566512,0,0,27,0,Other OECD
KOR,South Korea,Asia-Pacific,2011Q4,2011,4,3.266666666666667,95.52968,97.80673666666668,0.9333333333333332,2.545079664,Normal,3.96452649838257,3.552155423408787,0.15914939892074376,0,0,28,0,Other OECD
KOR,South Korea,Asia-Pacific,2012Q1,2012,1,3.2999999999999994,96.43732666666666,100.13992666666668,0.0999999999999999,2.546385261,Normal,3.0125563296547364,2.506326209749221,0.9501200743754934,0,0,29,0,Other OECD
KOR,South Korea,Asia-Pacific,2012Q2,2012,2,3.233333333333333,96.63727333333333,99.81679333333334,4.6000000000000005,2.534251633,Normal,2.42875203056101,2.543026153352468,0.20733327392801204,0,0,30,0,Other OECD
KOR,South Korea,Asia-Pacific,2012Q3,2012,3,3.2000000000000006,96.91346333333333,96.95582,-1.1666666666666667,2.517212087,Normal,1.609992337147581,-0.6379389026106352,0.2858006962255022,0,0,31,0,Other OECD
KOR,South Korea,Asia-Pacific,2012Q4,2012,4,3.1666666666666665,97.16857333333331,100.23285666666668,-1.3,2.592439611,Normal,1.7155854948256,2.480524432860287,0.263234839851445,0,0,32,0,Other OECD
KOR,South Korea,Asia-Pacific,2013Q1,2013,1,3.1,97.93917333333331,100.72127666666668,2.233333333333333,2.426889057,Normal,1.5573292194813293,0.5805376729854483,0.7930547640711882,0,0,33,0,Other OECD
KOR,South Korea,Asia-Pacific,2013Q2,2013,2,3.0666666666666664,97.81197333333334,99.20849666666668,3.4333333333333336,3.148842817,Normal,1.2155765156453668,-0.6094131521890089,-0.1298765301674054,0,0,34,0,Other OECD
KOR,South Korea,Asia-Pacific,2013Q3,2013,3,3.1333333333333333,98.23715666666664,98.33239666666668,3.533333333333333,3.721011876,Normal,1.365850819695158,1.4197978694488578,0.43469456636389125,0,0,35,0,Other OECD
KOR,South Korea,Asia-Pacific,2013Q4,2013,4,3.1666666666666665,98.20658333333334,100.60138333333332,7.333333333333333,3.856567865,Normal,1.068256911047949,0.3676705213463194,-0.031121964815239433,0,0,36,0,Other OECD
KOR,South Korea,Asia-Pacific,2014Q1,2014,1,3.4,99.04430333333336,102.27593333333334,9.533333333333331,3.82966836,Normal,1.1283840391819178,1.5435235911591239,0.8530181700310502,0,0,37,0,Other OECD
KOR,South Korea,Asia-Pacific,2014Q2,2014,2,3.533333333333333,99.38445,100.90997666666668,7.566666666666666,3.644191566,Normal,1.6076525327914704,1.7150547152396056,0.3434288043017153,0,0,38,0,Other OECD
KOR,South Korea,Asia-Pacific,2014Q3,2014,3,3.5,99.59387666666667,99.55714333333331,7.033333333333334,2.879274519,Normal,1.3810660304466982,1.2455169488224227,0.21072377687523236,0,0,39,0,Other OECD
KOR,South Korea,Asia-Pacific,2014Q4,2014,4,3.633333333333333,99.17185666666668,98.85486333333334,3.4,2.528771321,Normal,0.9829008408295925,-1.7360795071903135,-0.42374091071126774,0,0,40,0,Other OECD
KOR,South Korea,Asia-Pacific,2015Q1,2015,1,3.533333333333333,99.73408333333332,99.24538666666668,2.833333333333333,2.627894962,Normal,0.6964358138584759,-2.9631082972273015,0.566921590019609,0,0,41,0,Other OECD
KOR,South Korea,Asia-Pacific,2015Q2,2015,2,3.6666666666666665,99.94423333333332,99.30038333333334,3.1333333333333333,2.099973057,Normal,0.5632504213016309,-1.5950784912479588,0.21071031384289896,0,0,42,0,Other OECD
